,pval_outlier
"ESRRG_+_217112620.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-1",0.7476
"ESRRG_+_217112620.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-2",0.9984
"ESRRG_-_217112601.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-1",1.0
"ESRRG_-_217112601.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-2",0.9227
"ESRRG_-_217112912.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-1",0.9731
"ESRRG_-_217112912.23-ENST00000361395.2,ENST00000366938.2,ENST00000487276.1-2",0.9997
RUNX1T1_+_93074772.23-P1-1,1.0
RUNX1T1_+_93074772.23-P1-2,1.0
RUNX1T1_+_93074780.23-P1-1,1.0
RUNX1T1_+_93074780.23-P1-2,1.0
RUNX1T1_-_93074810.23-P1-1,1.0
RUNX1T1_-_93074810.23-P1-2,1.0
ZNF280B_-_22862806.23-P1P2-1,1.0
ZNF280B_-_22862806.23-P1P2-2,1.0
ZNF280B_-_22863026.23-P1P2-1,0.8209
ZNF280B_-_22863026.23-P1P2-2,0.0319
ZNF280B_-_22863029.23-P1P2-1,0.9984
ZNF280B_-_22863029.23-P1P2-2,0.8209
ZNF593_+_26496445.23-P1P2-1,0.9996
ZNF593_+_26496445.23-P1P2-2,0.0293
ZNF593_+_26496797.23-P1P2-1,0.3192
ZNF593_+_26496797.23-P1P2-2,0.9912
ZNF593_-_26496840.23-P1P2-2,0.9979
ASCL2_+_2292175.23-P1P2-1,1.0
ASCL2_+_2292175.23-P1P2-2,0.9227
ASCL2_+_2292178.23-P1P2-1,0.0176
ASCL2_+_2292178.23-P1P2-2,0.0889
ASCL2_-_2292271.23-P1P2-1,0.9531
ASCL2_-_2292271.23-P1P2-2,1.0
ZBTB39_-_57399930.23-P1P2-1,1.0
ZBTB39_-_57399992.23-P1P2-1,1.0
RERE_+_8877668.23-P1P2-1,1.0
RERE_+_8877668.23-P1P2-2,0.9984
RERE_+_8877714.23-P1P2-1,1.0
RERE_+_8877714.23-P1P2-2,0.9926
RERE_-_8877631.23-P1P2-1,0.0176
RERE_-_8877631.23-P1P2-2,0.1366
OVOL1_+_65554607.23-P1P2-1,1.0
OVOL1_+_65554607.23-P1P2-2,1.0
OVOL1_+_65554611.23-P1P2-1,1.0
OVOL1_+_65554611.23-P1P2-2,1.0
OVOL1_+_65554624.23-P1P2-1,1.0
OVOL1_+_65554624.23-P1P2-2,1.0
ZNF93_+_20011803.23-P1P2-1,0.9912
ZNF93_+_20011803.23-P1P2-2,0.5
ZNF93_+_20012032.23-P1P2-2,0.1734
ZNF93_-_20011762.23-P1P2-1,1.0
ZNF93_-_20011762.23-P1P2-2,0.8266
TMF1_+_69101239.23-P1P2-1,0.661
TMF1_+_69101239.23-P1P2-2,0.0319
TMF1_+_69101365.23-P1P2-1,0.0319
TMF1_+_69101365.23-P1P2-2,1.0
TMF1_+_69101385.23-P1P2-1,0.9531
TMF1_+_69101385.23-P1P2-2,1.0
FOXK1_+_4722404.23-P1P2-1,0.3634
FOXK1_+_4722404.23-P1P2-2,0.9948
FOXK1_-_4721952.23-P1P2-1,0.9948
FOXK1_-_4721952.23-P1P2-2,0.9366
TBX22_+_79270221.23-P1P2-1,1.0
TBX22_+_79270221.23-P1P2-2,1.0
TBX22_+_79270399.23-P1P2-1,1.0
TBX22_+_79270399.23-P1P2-2,1.0
TBX22_+_79270455.23-P1P2-2,1.0
CREB5_-_28475286.23-ENST00000396300.2-1,1.0
CREB5_-_28475465.23-ENST00000396300.2-1,1.0
CREB5_-_28475465.23-ENST00000396300.2-2,1.0
CREB5_-_28475622.23-ENST00000396300.2-1,1.0
PLEK_-_68592421.23-P1P2-1,1.0
PLEK_-_68592421.23-P1P2-2,0.9984
PLEK_-_68592508.23-P1P2-1,1.0
PLEK_-_68592508.23-P1P2-2,0.0319
PLEK_-_68592613.23-P1P2-1,0.9731
PLEK_-_68592613.23-P1P2-2,0.8792
ZSCAN5A_+_56879717.23-ENST00000587340.1-1,1.0
ZSCAN5A_+_56879717.23-ENST00000587340.1-2,1.0
ZSCAN5A_-_56879711.23-ENST00000587340.1-1,1.0
ZSCAN5A_-_56879711.23-ENST00000587340.1-2,1.0
ZSCAN5A_-_56879716.23-ENST00000587340.1-1,1.0
ZSCAN5A_-_56879716.23-ENST00000587340.1-2,1.0
ZNF486_+_20278397.23-P1P2-1,1.0
ZNF486_+_20278397.23-P1P2-2,1.0
ZNF486_+_20278439.23-P1P2-1,1.0
ZNF486_+_20278439.23-P1P2-2,1.0
ZNF486_-_20278048.23-P1P2-1,1.0
ZNF486_-_20278048.23-P1P2-2,1.0
ARGFX_-_121286824.23-P1P2-1,1.0
ARGFX_-_121286824.23-P1P2-2,1.0
ARGFX_-_121286898.23-P1P2-1,1.0
ARGFX_-_121286898.23-P1P2-2,1.0
ARGFX_-_121287052.23-P1P2-1,1.0
ARGFX_-_121287052.23-P1P2-2,1.0
OR5D13-1,0.661
OR5D13-2,0.9999
OR5D13-3,1.0
OR5D13-4,0.1995
OR5D13-5,0.9999
OR5D13-6,0.9227
ZNF28_+_53324844.23-P1P2-1,1.0
ZNF28_+_53324844.23-P1P2-2,1.0
ZNF28_-_53324608.23-P1P2-1,1.0
ZNF28_-_53324608.23-P1P2-2,1.0
ZNF28_-_53324762.23-P1P2-1,1.0
ZNF28_-_53324762.23-P1P2-2,1.0
ZBTB4_+_7387533.23-P1-1,1.0
ZBTB4_+_7387577.23-P1-1,0.5
ZBTB4_+_7387577.23-P1-2,1.0
ZNF665_+_53696586.23-P1P2-1,1.0
ZNF665_-_53696511.23-P1P2-1,1.0
ZNF665_-_53696511.23-P1P2-2,1.0
ZNF665_-_53696567.23-P1P2-1,1.0
ZNF665_-_53696567.23-P1P2-2,1.0
OR51L1-1,1.0
OR51L1-2,1.0
OR51L1-3,1.0
OR51L1-4,1.0
OR51L1-5,1.0
OR51L1-6,1.0
ZNF331_+_54058093.23-P1-1,1.0
ZNF331_-_54058111.23-P1-1,1.0
ZNF331_-_54058166.23-P1-1,1.0
ZNF331_-_54058166.23-P1-2,1.0
ZFP69_+_40943190.23-P1P2-1,0.1995
ZFP69_+_40943190.23-P1P2-2,0.4649
ZFP69_-_40942989.23-P1P2-1,1.0
ZFP69_-_40942989.23-P1P2-2,0.9993
ZFP69_-_40943012.23-P1P2-1,1.0
ZFP69_-_40943012.23-P1P2-2,0.5649
RNF141_-_10562561.23-P1P2-1,0.9854
RNF141_-_10562561.23-P1P2-2,1.0
RNF141_-_10562673.23-P1P2-1,0.9227
RNF141_-_10562673.23-P1P2-2,1.0
RNF141_-_10562703.23-P1P2-1,0.9531
RNF141_-_10562703.23-P1P2-2,0.367
"ZNF83_+_53141563.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-1",1.0
"ZNF83_+_53141563.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-2",1.0
"ZNF83_-_53141234.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-1",1.0
"ZNF83_-_53141234.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-2",1.0
"ZNF83_-_53141571.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-1",1.0
"ZNF83_-_53141571.23-ENST00000301096.3,ENST00000536937.1,ENST00000544146.1,ENST00000545872.1-2",1.0
ZNF799_-_12511783.23-P1P2-1,1.0
ZNF799_-_12511783.23-P1P2-2,1.0
ZNF799_-_12511975.23-P1P2-1,1.0
ZNF799_-_12511975.23-P1P2-2,1.0
ZNF799_-_12512022.23-P1P2-1,1.0
ZNF799_-_12512022.23-P1P2-2,1.0
ZNF675_+_23869522.23-P1P2-1,1.0
ZNF675_+_23869522.23-P1P2-2,1.0
ZNF675_+_23869762.23-P1P2-1,0.4649
ZNF675_+_23869762.23-P1P2-2,0.9997
ZNF675_-_23869956.23-P1P2-1,0.9854
ZNF675_-_23869956.23-P1P2-2,0.5649
BBX_-_107241850.23-P1P2-1,0.9979
BBX_-_107241850.23-P1P2-2,0.9707
BBX_-_107241913.23-P1P2-1,0.3192
BBX_-_107241913.23-P1P2-2,1.0
BBX_-_107242317.23-P1P2-2,0.0786
NR6A1_+_127533366.23-P1P2-1,0.9707
NR6A1_+_127533366.23-P1P2-2,0.1734
NR6A1_+_127533598.23-P1P2-1,0.0786
NR6A1_+_127533598.23-P1P2-2,0.9979
NR6A1_+_127533603.23-P1P2-1,0.9979
ZNF502_+_44754127.23-P1P2-1,0.4649
ZNF502_+_44754127.23-P1P2-2,0.9993
ZNF502_+_44754181.23-P1P2-1,0.1995
ZNF502_+_44754181.23-P1P2-2,0.8792
ZNF502_-_44754191.23-P1P2-1,0.9993
ZNF502_-_44754191.23-P1P2-2,0.9999
ZNF563_+_12444213.23-P1P2-1,0.8209
ZNF563_+_12444213.23-P1P2-2,0.8209
ZNF563_-_12444206.23-P1P2-1,1.0
ZNF563_-_12444206.23-P1P2-2,1.0
ZNF563_-_12444427.23-P1P2-1,0.7476
ZNF563_-_12444427.23-P1P2-2,0.1995
ETS2_+_40178272.23-P1P2-2,0.8266
ETS2_+_40178296.23-P1P2-1,0.9912
ETS2_+_40178296.23-P1P2-2,0.8266
ETS2_-_40177882.23-P1P2-1,0.6808
ETS2_-_40177882.23-P1P2-2,1.0
ARID2_+_46123494.23-P1P2-1,1.0
ARID2_-_46123531.23-P1P2-1,1.0
ARID2_-_46123531.23-P1P2-2,1.0
ARID2_-_46123742.23-P1P2-1,1.0
ARID2_-_46123742.23-P1P2-2,1.0
HES7_+_8027344.23-P1P2-1,0.2771
HES7_+_8027344.23-P1P2-2,0.9984
HES7_+_8027389.23-P1P2-1,0.9926
HES7_+_8027389.23-P1P2-2,0.8792
HES7_+_8027406.23-P1P2-1,1.0
HES7_+_8027406.23-P1P2-2,1.0
RCAN1_+_35898954.23-P1P2-1,1.0
RCAN1_+_35898954.23-P1P2-2,1.0
RCAN1_+_35899092.23-P1P2-1,1.0
RCAN1_+_35899092.23-P1P2-2,1.0
RCAN1_+_35899105.23-P1P2-1,1.0
RCAN1_+_35899105.23-P1P2-2,1.0
ZNF544_+_58740289.23-P1P2-1,1.0
ZNF544_+_58740289.23-P1P2-2,1.0
ZNF544_+_58740325.23-P1P2-1,1.0
ZNF544_+_58740325.23-P1P2-2,1.0
ZNF544_-_58740336.23-P1P2-1,1.0
ZNF544_-_58740336.23-P1P2-2,1.0
FOXP1_+_71592258.23-ENST00000475937.1-1,1.0
FOXP1_+_71592258.23-ENST00000475937.1-2,1.0
FOXP1_-_71592612.23-ENST00000475937.1-1,1.0
FOXP1_-_71592612.23-ENST00000475937.1-2,1.0
FOXP1_-_71592665.23-ENST00000475937.1-2,1.0
ZNF576_-_44100777.23-P1P2-1,0.9993
ZNF576_-_44100777.23-P1P2-2,0.9993
ZNF576_-_44100789.23-P1P2-1,0.5649
ZNF576_-_44100789.23-P1P2-2,0.8209
ZNF576_-_44100821.23-P1P2-1,1.0
ZNF576_-_44100821.23-P1P2-2,0.9997
NOV_+_120428716.23-P1P2-1,1.0
NOV_+_120428716.23-P1P2-2,1.0
NOV_-_120428683.23-P1P2-1,1.0
NOV_-_120428683.23-P1P2-2,1.0
NOV_-_120428702.23-P1P2-1,1.0
NOV_-_120428702.23-P1P2-2,1.0
ST18_+_53322092.23-P1P2-1,1.0
ST18_+_53322092.23-P1P2-2,1.0
ST18_+_53322235.23-P1P2-1,1.0
ST18_+_53322235.23-P1P2-2,1.0
ST18_+_53322284.23-P1P2-1,1.0
ST18_+_53322284.23-P1P2-2,1.0
ZNF267_+_31885125.23-P1-1,1.0
ZNF267_+_31885125.23-P1-2,1.0
ZNF267_+_31885149.23-P1-1,1.0
ZNF267_+_31885149.23-P1-2,1.0
ZNF267_+_31885157.23-P1-1,1.0
ZNF267_+_31885157.23-P1-2,1.0
ZNF266_+_9546150.23-P1P2-1,1.0
ZNF266_+_9546150.23-P1P2-2,1.0
ZNF266_+_9546154.23-P1P2-1,1.0
ZNF266_+_9546154.23-P1P2-2,1.0
ZNF266_-_9546013.23-P1P2-1,1.0
ZNF266_-_9546013.23-P1P2-2,1.0
TOX_+_60031265.23-P1P2-1,1.0
TOX_+_60031265.23-P1P2-2,1.0
TOX_-_60031633.23-P1P2-1,1.0
TOX_-_60031633.23-P1P2-2,1.0
TOX_-_60031640.23-P1P2-1,1.0
TOX_-_60031640.23-P1P2-2,1.0
NOTCH1_+_139418329.23-P2-1,0.1366
NOTCH1_+_139418329.23-P2-2,0.367
NOTCH1_-_139418349.23-P2-1,0.9997
NOTCH1_-_139418349.23-P2-2,0.9984
NOTCH1_-_139418359.23-P2-1,1.0
NOTCH1_-_139418359.23-P2-2,0.8792
SOX30_+_157098202.23-P2-2,1.0
SOX30_+_157098431.23-P2-1,1.0
SOX30_+_157098431.23-P2-2,1.0
SOX30_-_157098396.23-P2-1,1.0
SOX30_-_157098396.23-P2-2,1.0
ZNF304_+_57862894.23-P1P2-1,0.9999
ZNF304_+_57862894.23-P1P2-2,0.367
ZNF304_-_57862679.23-P1P2-1,0.8209
ZNF304_-_57862679.23-P1P2-2,0.9731
ZNF304_-_57862702.23-P1P2-1,1.0
ZNF304_-_57862702.23-P1P2-2,0.9227
PSMB4_+_151372088.23-P1P2-1,1.0
PSMB4_+_151372088.23-P1P2-2,1.0
PSMB4_-_151372102.23-P1P2-1,1.0
PSMB4_-_151372248.23-P1P2-1,1.0
PSMB4_-_151372248.23-P1P2-2,1.0
RFX1_+_14117083.23-P1P2-1,1.0
RFX1_+_14117092.23-P1P2-1,1.0
RFX1_+_14117092.23-P1P2-2,1.0
RFX1_+_14117106.23-P1P2-1,1.0
RFX1_+_14117106.23-P1P2-2,1.0
ZNF415_+_53636116.23-P1P2-2,0.9979
ZNF415_-_53635709.23-P1P2-1,0.0786
ZNF415_-_53635709.23-P1P2-2,0.9996
ZNF415_-_53636052.23-P1P2-1,0.1734
ZNF415_-_53636052.23-P1P2-2,0.9996
ZNF596_+_182449.23-P1P2-1,1.0
ZNF596_+_182449.23-P1P2-2,1.0
ZNF596_+_182582.23-P1P2-1,1.0
ZNF596_+_182582.23-P1P2-2,1.0
ZNF596_-_182898.23-P1P2-2,1.0
SREBF1_+_17726870.23-P2-1,0.9984
SREBF1_+_17726870.23-P2-2,0.9997
SREBF1_+_17726894.23-P2-1,0.7476
SREBF1_+_17726894.23-P2-2,0.0548
SREBF1_-_17726476.23-P2-1,1.0
SREBF1_-_17726476.23-P2-2,0.4649
IKZF4_+_56415286.23-P2-1,0.367
IKZF4_+_56415286.23-P2-2,0.9964
IKZF4_+_56415290.23-P2-1,0.2771
IKZF4_+_56415290.23-P2-2,1.0
IKZF4_+_56415332.23-P2-1,0.0176
IKZF4_+_56415332.23-P2-2,1.0
ZNF573_+_38269990.23-P1P2-1,1.0
ZNF573_+_38269990.23-P1P2-2,1.0
ZNF573_-_38270213.23-P1P2-1,1.0
ZNF573_-_38270213.23-P1P2-2,1.0
ZNF573_-_38270227.23-P1P2-1,1.0
ZNF573_-_38270227.23-P1P2-2,1.0
EBF3_+_131762519.23-P1P2-1,1.0
EBF3_+_131762527.23-P1P2-1,1.0
EBF3_+_131762527.23-P1P2-2,1.0
EBF3_-_131762497.23-P1P2-2,1.0
FOXN1_+_26833347.23-P1P2-1,0.9707
FOXN1_+_26833347.23-P1P2-2,0.9999
FOXN1_-_26833391.23-P1P2-1,0.3192
FOXN1_-_26833608.23-P1P2-1,0.5
FOXN1_-_26833608.23-P1P2-2,0.6808
HSF5_+_56565682.23-P1P2-1,1.0
HSF5_+_56565682.23-P1P2-2,0.367
HSF5_+_56565719.23-P1P2-1,0.9997
HSF5_+_56565719.23-P1P2-2,0.9984
HSF5_+_56565735.23-P1P2-1,0.9854
HSF5_+_56565735.23-P1P2-2,0.0548
OR10H2-1,1.0
OR10H2-2,1.0
OR10H2-3,1.0
OR10H2-4,1.0
OR10H2-5,1.0
SCAPER_+_77197597.23-P1P2-1,1.0
SCAPER_+_77197597.23-P1P2-2,1.0
SCAPER_+_77197638.23-P1P2-1,1.0
SCAPER_+_77197638.23-P1P2-2,1.0
SCAPER_-_77197667.23-P1P2-1,1.0
SCAPER_-_77197667.23-P1P2-2,1.0
FAM170A_+_118965264.23-P1P2-1,0.9979
FAM170A_+_118965264.23-P1P2-2,0.0786
FAM170A_+_118965298.23-P1P2-1,0.9214
FAM170A_+_118965298.23-P1P2-2,0.5
FAM170A_-_118965558.23-P1P2-1,0.9996
NKX2-2_+_21494630.23-P1P2-1,1.0
NKX2-2_+_21494630.23-P1P2-2,1.0
NKX2-2_-_21494635.23-P1P2-1,1.0
NKX2-2_-_21494635.23-P1P2-2,1.0
NKX2-2_-_21494702.23-P1P2-1,1.0
ZNF556_+_2867338.23-P1P2-1,0.5649
ZNF556_+_2867338.23-P1P2-2,0.0319
ZNF556_+_2867348.23-P1P2-1,1.0
ZNF556_+_2867348.23-P1P2-2,1.0
ZNF556_+_2867362.23-P1P2-1,1.0
ZNF556_+_2867362.23-P1P2-2,0.9731
SOX15_+_7493205.23-P1P2-2,0.0786
SOX15_+_7493344.23-P1P2-1,0.9707
SOX15_+_7493344.23-P1P2-2,0.5
SOX15_-_7493376.23-P1P2-1,1.0
SOX15_-_7493376.23-P1P2-2,0.9214
PAX2_-_102505379.23-P1P2-1,0.9999
PAX2_-_102505379.23-P1P2-2,0.9996
PAX2_-_102505570.23-P1P2-1,0.9979
PAX2_-_102505570.23-P1P2-2,0.1734
PAX2_-_102505851.23-P1P2-2,0.5
NFKBIZ_+_101546832.23-P2-1,1.0
NFKBIZ_+_101546832.23-P2-2,1.0
NFKBIZ_+_101547137.23-P2-1,1.0
NFKBIZ_+_101547137.23-P2-2,1.0
NFKBIZ_-_101546877.23-P2-1,1.0
NFKBIZ_-_101546877.23-P2-2,1.0
ZNF257_+_22235305.23-P1P2-1,0.7186
ZNF257_+_22235305.23-P1P2-2,0.9366
ZNF257_+_22235534.23-P1P2-1,0.9948
ZNF257_+_22235534.23-P1P2-2,0.7186
HMGB4_+_34329660.23-P1P2-1,1.0
HMGB4_+_34329660.23-P1P2-2,1.0
HMGB4_+_34329892.23-P1P2-1,1.0
HMGB4_+_34329892.23-P1P2-2,1.0
HMGB4_-_34329734.23-P1P2-1,1.0
HMGB4_-_34329734.23-P1P2-2,1.0
ATOH7_+_69991818.23-P1P2-1,0.9854
ATOH7_+_69991818.23-P1P2-2,0.8792
ATOH7_-_69991496.23-P1P2-1,1.0
ATOH7_-_69991496.23-P1P2-2,0.9531
ATOH7_-_69991885.23-P1P2-1,0.9731
ATOH7_-_69991885.23-P1P2-2,1.0
LMO3_+_16759189.23-P1-1,1.0
LMO3_+_16759189.23-P1-2,1.0
LMO3_+_16759200.23-P1-2,1.0
LMO3_+_16759389.23-P1-1,1.0
LMO3_+_16759389.23-P1-2,1.0
FOXA1_+_38064169.23-P1P2-1,0.1734
FOXA1_+_38064428.23-P1P2-1,1.0
FOXA1_+_38064428.23-P1P2-2,0.9912
FOXA1_-_38064445.23-P1P2-1,0.1734
FOXA1_-_38064445.23-P1P2-2,0.9707
POU2F3_-_120110911.23-P2-2,1.0
POU2F3_-_120110964.23-P2-2,1.0
ETV2_+_36134592.23-P1P2-1,1.0
ETV2_+_36134592.23-P1P2-2,1.0
ETV2_-_36134725.23-P1P2-1,1.0
ETV2_-_36134725.23-P1P2-2,1.0
ETV2_-_36134755.23-P1P2-1,1.0
ETV2_-_36134755.23-P1P2-2,1.0
ZBTB5_+_37465363.23-P1P2-1,1.0
ZBTB5_+_37465363.23-P1P2-2,1.0
ZBTB5_+_37465371.23-P1P2-1,1.0
ZBTB5_+_37465371.23-P1P2-2,1.0
ZBTB5_-_37465014.23-P1P2-2,1.0
ZFHX2_+_24025076.23-P2-2,1.0
ZFHX2_+_24025088.23-P2-1,1.0
ZFHX2_+_24025088.23-P2-2,0.5
SCML4_+_108145328.23-P1P2-1,1.0
SCML4_+_108145328.23-P1P2-2,1.0
SCML4_+_108145441.23-P1P2-1,1.0
SCML4_+_108145441.23-P1P2-2,1.0
SCML4_-_108145300.23-P1P2-1,1.0
SCML4_-_108145300.23-P1P2-2,1.0
OR7A10-1,1.0
OR7A10-2,1.0
OR7A10-3,1.0
OR7A10-4,1.0
OR7A10-5,1.0
OR7A10-6,1.0
HOMEZ_+_23755273.23-P1P2-1,1.0
HOMEZ_+_23755273.23-P1P2-2,1.0
HOMEZ_+_23755304.23-P1P2-1,1.0
HOMEZ_+_23755304.23-P1P2-2,1.0
HOMEZ_-_23755088.23-P1P2-1,1.0
HOMEZ_-_23755088.23-P1P2-2,1.0
ZNF107_+_64126714.23-P1P2-1,1.0
ZNF107_+_64126714.23-P1P2-2,1.0
ZNF107_+_64126788.23-P1P2-1,1.0
ZNF107_+_64126788.23-P1P2-2,1.0
ZNF107_+_64126972.23-P1P2-1,1.0
ZNF107_+_64126972.23-P1P2-2,1.0
HOXD4_-_177016400.23-P1P2-1,0.9227
HOXD4_-_177016400.23-P1P2-2,0.0319
HOXD4_-_177016473.23-P1P2-1,1.0
HOXD4_-_177016473.23-P1P2-2,0.367
HOXD4_-_177016551.23-P1P2-1,0.5649
HOXD4_-_177016551.23-P1P2-2,1.0
OR5M1-1,1.0
OR5M1-2,1.0
OR5M1-3,1.0
OR5M1-4,1.0
OR5M1-5,1.0
OR5M1-6,1.0
HOXA10_+_27213641.23-P1P2-1,1.0
HOXA10_+_27213641.23-P1P2-2,1.0
HOXA10_-_27213711.23-P1P2-1,1.0
HOXA10_-_27213711.23-P1P2-2,1.0
HOXA10_-_27213722.23-P1P2-1,1.0
TBX5_+_114845581.23-P1-1,0.0889
TBX5_+_114845581.23-P1-2,1.0
TBX5_+_114845617.23-P1-1,0.9731
TBX5_+_114845617.23-P1-2,1.0
TBX5_-_114845786.23-P1-1,0.9993
TBX5_-_114845786.23-P1-2,1.0
SKI_-_2159990.23-ENST00000378536.4-2,1.0
SKI_-_2160370.23-ENST00000378536.4-2,1.0
HIVEP3_+_42384334.23-ENST00000372583.1-1,1.0
HIVEP3_+_42384334.23-ENST00000372583.1-2,1.0
HIVEP3_-_42383930.23-ENST00000372583.1-1,1.0
HIVEP3_-_42383930.23-ENST00000372583.1-2,1.0
HIVEP3_-_42384343.23-ENST00000372583.1-1,1.0
HIVEP3_-_42384343.23-ENST00000372583.1-2,1.0
ZNF330_+_142142105.23-P1P2-1,1.0
ZNF330_+_142142105.23-P1P2-2,1.0
ZNF330_+_142142120.23-P1P2-1,1.0
ZNF330_-_142142288.23-P1P2-2,1.0
ZNF404_+_44384160.23-P1P2-1,1.0
ZNF404_+_44384160.23-P1P2-2,1.0
ZNF404_-_44383952.23-P1P2-1,1.0
ZNF404_-_44383952.23-P1P2-2,1.0
ZNF404_-_44388117.23-P1P2-1,1.0
ZNF404_-_44388117.23-P1P2-2,1.0
OTX1_+_63278093.23-P1P2-1,0.8209
OTX1_+_63278093.23-P1P2-2,0.9997
OTX1_-_63277951.23-P1P2-1,1.0
OTX1_-_63277951.23-P1P2-2,1.0
OTX1_-_63278032.23-P1P2-1,0.0548
OTX1_-_63278032.23-P1P2-2,0.8209
ZNF98_+_22604955.23-P1P2-1,1.0
ZNF98_+_22604955.23-P1P2-2,1.0
ZNF98_-_22604884.23-P1P2-1,1.0
ZNF98_-_22604884.23-P1P2-2,1.0
ZNF98_-_22605119.23-P1P2-1,1.0
ZNF98_-_22605119.23-P1P2-2,1.0
ZNF721_+_492906.23-P2-1,1.0
ZNF721_+_492906.23-P2-2,0.9997
ZNF721_-_492894.23-P2-1,0.1995
ZNF721_-_492894.23-P2-2,1.0
ZNF721_-_492901.23-P2-1,0.1366
ZNF721_-_492901.23-P2-2,0.9964
CNBP_+_128902710.23-P1P2-1,0.9707
CNBP_-_128902518.23-P1P2-1,0.1734
CNBP_-_128902518.23-P1P2-2,0.1734
CNBP_-_128902692.23-P1P2-1,1.0
CNBP_-_128902692.23-P1P2-2,0.9707
ZNF117_+_64466821.23-P1P2-1,1.0
ZNF117_+_64466821.23-P1P2-2,1.0
ZNF117_-_64466999.23-P1P2-1,1.0
ZNF117_-_64466999.23-P1P2-2,1.0
ZNF117_-_64467050.23-P1P2-1,1.0
ZNF117_-_64467050.23-P1P2-2,1.0
ZNF92_+_64838781.23-P1P2-1,1.0
ZNF92_+_64838781.23-P1P2-2,1.0
ZNF92_+_64838836.23-P1P2-1,1.0
ZNF92_+_64838836.23-P1P2-2,1.0
ZNF92_-_64838831.23-P1P2-1,1.0
ZNF92_-_64838831.23-P1P2-2,1.0
BHLHE22_-_65492946.23-P1P2-1,1.0
BHLHE22_-_65492946.23-P1P2-2,1.0
BHLHE22_-_65492961.23-P1P2-1,1.0
BHLHE22_-_65492961.23-P1P2-2,1.0
BHLHE22_-_65493007.23-P1P2-1,1.0
BHLHE22_-_65493007.23-P1P2-2,1.0
OR4D11-1,1.0
OR4D11-2,1.0
OR4D11-3,1.0
OR4D11-4,1.0
OR4D11-5,1.0
OR4D11-6,1.0
OR2T11-1,1.0
OR2T11-2,1.0
OR2T11-3,1.0
OR2T11-4,1.0
OR2T11-5,1.0
OR2T11-6,1.0
ZBTB18_+_244214677.23-P1P2-1,1.0
ZBTB18_+_244214677.23-P1P2-2,1.0
ZBTB18_-_244214594.23-P1P2-1,1.0
ZBTB18_-_244214594.23-P1P2-2,1.0
ZBTB18_-_244214605.23-P1P2-1,1.0
ZBTB18_-_244214605.23-P1P2-2,1.0
DBX1_+_20182016.23-P1P2-1,0.661
DBX1_+_20182016.23-P1P2-2,1.0
DBX1_-_20181809.23-P1P2-1,1.0
DBX1_-_20181809.23-P1P2-2,0.2771
DBX1_-_20182024.23-P1P2-1,0.9531
DBX1_-_20182024.23-P1P2-2,0.5649
RHOXF2_+_119292586.23-ENST00000371388.3-1,1.0
RHOXF2_+_119292586.23-ENST00000371388.3-2,1.0
RHOXF2_+_119292827.23-ENST00000371388.3-1,1.0
RHOXF2_+_119292827.23-ENST00000371388.3-2,1.0
RHOXF2_+_119292860.23-ENST00000371388.3-1,1.0
ZNF562_+_9785296.23-P1P2-1,1.0
ZNF562_+_9785296.23-P1P2-2,1.0
ZNF562_-_9785342.23-P1P2-1,1.0
ZNF562_-_9785342.23-P1P2-2,1.0
ZNF562_-_9785728.23-P1P2-1,1.0
ZNF562_-_9785728.23-P1P2-2,1.0
LMO1_+_8285119.23-P2-1,1.0
LMO1_+_8285119.23-P2-2,1.0
LMO1_+_8285393.23-P2-2,1.0
LMO1_-_8285382.23-P2-1,1.0
LMO1_-_8285382.23-P2-2,1.0
ZNF319_+_58032350.23-P1-1,1.0
ZNF319_+_58032350.23-P1-2,1.0
ZNF319_-_58032331.23-P1-1,1.0
ZNF319_-_58032331.23-P1-2,1.0
ZNF319_-_58032377.23-P1-1,1.0
ZNF319_-_58032377.23-P1-2,1.0
GCFC2_+_75937960.23-P1P2-1,1.0
GCFC2_+_75937960.23-P1P2-2,0.2771
GCFC2_+_75938004.23-P1P2-1,1.0
GCFC2_+_75938004.23-P1P2-2,0.1366
GCFC2_-_75937807.23-P1P2-1,0.4649
GCFC2_-_75937807.23-P1P2-2,1.0
CDX2_+_28543276.23-P1P2-1,1.0
CDX2_-_28543392.23-P1P2-2,1.0
CDX2_-_28543416.23-P1P2-1,1.0
CEBPD_-_48650494.23-P1P2-1,0.9996
CEBPD_-_48650494.23-P1P2-2,0.9996
CEBPD_-_48650636.23-P1P2-1,0.6808
CEBPD_-_48650636.23-P1P2-2,0.3192
CEBPD_-_48650686.23-P1P2-1,0.1734
INSM2_+_36003427.23-P1P2-1,1.0
