,gRNA_name,status
1468,PPP1CB_+_28975362.23-P1P2-2,annotation_only
1469,PPP1CB_+_28975409.23-P1P2-1,annotation_only
1470,PPP1CB_+_28975409.23-P1P2-2,annotation_only
1471,PPP1CB_-_28975080.23-P1P2-2,annotation_only
1472,PPP1R13L_+_45908182.23-P1-1,annotation_only
1473,PPP1R13L_+_45909416.23-P2-1,annotation_only
1474,PPP1R13L_+_45909620.23-P2-1,annotation_only
1475,PPP1R13L_+_45909620.23-P2-2,annotation_only
1476,PPP1R13L_-_45908264.23-P1-2,annotation_only
1477,PRDM10_+_129872660.23-P1P2-2,annotation_only
1478,PRDM10_-_129872220.23-P1P2-1,annotation_only
1479,PRDM10_-_129872220.23-P1P2-2,annotation_only
1480,PRDM10_-_129872732.23-P1P2-1,annotation_only
1481,PRDM11_+_45117384.23-ENST00000530656.1-1,annotation_only
1482,PRDM11_+_45117384.23-ENST00000530656.1-2,annotation_only
1483,PRDM11_+_45117408.23-ENST00000530656.1-1,annotation_only
1484,PRDM11_+_45117408.23-ENST00000530656.1-2,annotation_only
1485,PRDM11_-_45115600.23-ENST00000263765.4-1,annotation_only
1486,PRDM11_-_45115600.23-ENST00000263765.4-2,annotation_only
1487,PRDM11_-_45115798.23-ENST00000263765.4-2,annotation_only
1488,PRDM11_-_45117368.23-ENST00000530656.1-1,annotation_only
1489,PRDM11_-_45117368.23-ENST00000530656.1-2,annotation_only
1490,PRDM12_+_133539845.23-P1P2-1,annotation_only
1491,PRDM12_+_133539845.23-P1P2-2,annotation_only
1492,PRDM12_+_133540034.23-P1P2-1,annotation_only
1493,PRDM12_+_133540034.23-P1P2-2,annotation_only
1494,PRDM14_+_70983424.23-P1P2-1,annotation_only
1495,PRDM14_+_70983424.23-P1P2-2,annotation_only
1496,PRDM14_-_70983016.23-P1P2-1,annotation_only
1497,PRDM14_-_70983016.23-P1P2-2,annotation_only
1498,PRDM14_-_70983451.23-P1P2-1,annotation_only
1499,PRDM14_-_70983451.23-P1P2-2,annotation_only
1500,PRDM15_-_43299141.23-P1P2-2,annotation_only
1501,PRDM15_-_43299407.23-P1P2-1,annotation_only
1502,PRDM15_-_43299413.23-P1P2-1,annotation_only
1503,"PRDM2_-_14031400.23-ENST00000235372.7,ENST00000311066.5-1",annotation_only
1504,PRDM4_-_108154509.23-P1P2-1,annotation_only
1505,PRDM5_-_121843869.23-P1P2-1,annotation_only
1506,PRDM5_-_121843876.23-P1P2-2,annotation_only
1507,PRDM9_+_23507698.23-P1P2-2,annotation_only
1508,PREB_+_27357456.23-P1P2-1,annotation_only
1509,PREB_+_27357474.23-P1P2-1,annotation_only
1510,PREB_+_27357474.23-P1P2-2,annotation_only
1511,PRKRIP1_+_102036866.23-P1-1,annotation_only
1512,PRKRIP1_+_102036877.23-P1-2,annotation_only
1513,PRKRIR_+_76091746.23-P1P2-1,annotation_only
1514,PRKRIR_+_76091746.23-P1P2-2,annotation_only
1515,PRKRIR_-_76092044.23-P1P2-1,annotation_only
1516,PRKRIR_-_76092044.23-P1P2-2,annotation_only
1517,"PROX2_-_75330424.23-ENST00000445876.1,ENST00000556489.2-1",annotation_only
1518,"PROX2_-_75330424.23-ENST00000445876.1,ENST00000556489.2-2",annotation_only
1519,PRR12_+_50094884.23-P1P2-1,annotation_only
1520,PRRX2_+_132428171.23-P1P2-1,annotation_only
1521,PRRX2_-_132428372.23-P1P2-1,annotation_only
1522,PSMA1_+_14541515.23-P1P2-1,annotation_only
1523,PSMA1_+_14541515.23-P1P2-2,annotation_only
1524,PSMA1_+_14541841.23-P1P2-1,annotation_only
1525,PSMA1_+_14541841.23-P1P2-2,annotation_only
1526,PSMA1_-_14541484.23-P1P2-1,annotation_only
1527,PSMA1_-_14541484.23-P1P2-2,annotation_only
1528,PSMB1_+_170862351.23-P1P2-1,annotation_only
1529,PSMB1_+_170862351.23-P1P2-2,annotation_only
1530,PSMB1_-_170862145.23-P1P2-1,annotation_only
1531,PSMB1_-_170862145.23-P1P2-2,annotation_only
1532,PSMB1_-_170862313.23-P1P2-1,annotation_only
1533,PSMB4_-_151372102.23-P1P2-2,annotation_only
1534,PSMC3_-_47447759.23-P1P2-1,annotation_only
1535,PSMC3_-_47447759.23-P1P2-2,annotation_only
1536,PSMC3_-_47447817.23-P1P2-2,annotation_only
1537,PTTG1_-_159848867.23-P1P2-1,annotation_only
1538,PTTG1_-_159848867.23-P1P2-2,annotation_only
1539,PTTG1_-_159848937.23-P1P2-1,annotation_only
1540,PTTG1_-_159848937.23-P1P2-2,annotation_only
1541,PTTG1_-_159849070.23-P1P2-1,annotation_only
1542,PTTG1_-_159849070.23-P1P2-2,annotation_only
1543,PUF60_+_144911014.23-P1P2-1,annotation_only
1544,PUF60_+_144911014.23-P1P2-2,annotation_only
1545,PUF60_+_144911480.23-P1P2-1,annotation_only
1546,PUF60_+_144911480.23-P1P2-2,annotation_only
1547,PUF60_-_144911459.23-P1P2-1,annotation_only
1548,PURA_+_139487400.23-P1-1,annotation_only
1549,PURA_+_139487400.23-P1-2,annotation_only
1550,PURA_-_139493769.23-P2-1,annotation_only
1551,PURA_-_139493785.23-P2-2,annotation_only
1552,PURB_+_44924943.23-P1P2-1,annotation_only
1553,PURB_+_44925105.23-P1P2-1,annotation_only
1554,PURB_+_44925105.23-P1P2-2,annotation_only
1555,PURB_+_44925125.23-P1P2-2,annotation_only
1556,PURG_+_30890795.23-P1P2-1,annotation_only
1557,PURG_+_30890795.23-P1P2-2,annotation_only
1558,PURG_+_30890807.23-P1P2-1,annotation_only
1559,PURG_+_30890807.23-P1P2-2,annotation_only
1560,PURG_-_30890806.23-P1P2-1,annotation_only
1561,RARA_+_38474729.23-P1-1,annotation_only
1562,RARG_-_53614032.23-P1-1,annotation_only
1563,RB1CC1_+_53568634.23-P2-2,annotation_only
1564,RB1_-_48877970.23-P1P2-1,annotation_only
1565,RB1_-_48877970.23-P1P2-2,annotation_only
1566,RBAK_-_5085602.23-P1-2,annotation_only
1567,RBCK1_+_389180.23-P1P2-1,annotation_only
1568,RBCK1_+_389180.23-P1P2-2,annotation_only
1569,RBPJL_+_43935557.23-P1P2-2,annotation_only
1570,RBPJL_-_43935529.23-P1P2-1,annotation_only
1571,RCOR3_-_211432746.23-P1P2-1,annotation_only
1572,RCOR3_-_211432746.23-P1P2-2,annotation_only
1573,RELB_+_45504764.23-P1P2-1,annotation_only
1574,RELB_+_45504772.23-P1P2-1,annotation_only
1575,RELB_+_45504772.23-P1P2-2,annotation_only
1576,RELB_+_45504780.23-P1P2-1,annotation_only
1577,RELB_+_45504780.23-P1P2-2,annotation_only
1578,REST_+_57774285.23-P1-1,annotation_only
1579,RFX1_+_14117083.23-P1P2-2,annotation_only
1580,RFX2_-_6110427.23-P1P2-2,annotation_only
1581,RFX2_-_6110497.23-P1P2-2,annotation_only
1582,RFX3_-_3525599.23-P1P2-2,annotation_only
1583,RFX3_-_3525989.23-P1P2-1,annotation_only
1584,RFX4_+_106976856.23-P1P2-1,annotation_only
1585,RFX4_+_106976856.23-P1P2-2,annotation_only
1586,RFX6_+_117198489.23-P1P2-1,annotation_only
1587,RFX7_-_56535555.23-P1P2-1,annotation_only
1588,RFX7_-_56535567.23-P1P2-1,annotation_only
1589,RFX7_-_56535704.23-P1P2-1,annotation_only
1590,RHOXF1_-_119250284.23-P1P2-2,annotation_only
1591,RLF_-_40627137.23-P1P2-1,annotation_only
1592,RNF2_+_185014727.23-P1P2-1,annotation_only
1593,RNF4_-_2470887.23-P1P2-1,annotation_only
1594,RNF4_-_2471345.23-P1P2-1,annotation_only
1595,RNF4_-_2471345.23-P1P2-2,annotation_only
1596,RORA_-_61521672.23-ENST00000335670.6-1,annotation_only
1597,RORB_+_77112230.23-P1P2-1,annotation_only
1598,RORB_+_77112281.23-P1P2-1,annotation_only
1599,RORC_+_151804063.23-P1-1,annotation_only
1600,RORC_+_151804063.23-P1-2,annotation_only
1601,RPA3_-_7679712.23-P1P2-1,annotation_only
1602,RPA3_-_7679712.23-P1P2-2,annotation_only
1603,RPA3_-_7680087.23-P1P2-1,annotation_only
1604,RPA3_-_7680087.23-P1P2-2,annotation_only
1605,RPA3_-_7680380.23-P1P2-1,annotation_only
1606,RPA3_-_7680380.23-P1P2-2,annotation_only
1607,RPF1_-_84944979.23-P1P2-1,annotation_only
1608,RPF1_-_84944979.23-P1P2-2,annotation_only
1609,RPF1_-_84945203.23-P1P2-1,annotation_only
1610,RPF1_-_84945203.23-P1P2-2,annotation_only
1611,RPF1_-_84945270.23-P1P2-1,annotation_only
1612,RPF1_-_84945270.23-P1P2-2,annotation_only
1613,RPS4X_+_71496884.23-P1P2-1,annotation_only
1614,RPS4X_+_71496884.23-P1P2-2,annotation_only
1615,RPS4X_+_71497070.23-P1P2-1,annotation_only
1616,RPS4X_+_71497070.23-P1P2-2,annotation_only
1617,RPS4X_-_71497056.23-P1P2-1,annotation_only
1618,RPS4X_-_71497056.23-P1P2-2,annotation_only
1619,RREB1_+_7108223.23-P1P2-1,annotation_only
1620,RREB1_-_7108048.23-P1P2-1,annotation_only
1621,RUNX1T1_+_93107242.23-P2-1,annotation_only
1622,RUNX1T1_+_93107439.23-P2-1,annotation_only
1623,RUNX1T1_-_93107406.23-P2-2,annotation_only
1624,RUNX2_+_45390082.23-P2-1,annotation_only
1625,RUNX2_+_45390122.23-P2-2,annotation_only
1626,RUNX3_+_25256620.23-P1-1,annotation_only
1627,RUNX3_+_25256620.23-P1-2,annotation_only
1628,RUNX3_+_25256752.23-P1-1,annotation_only
1629,RUNX3_-_25256729.23-P1-1,annotation_only
1630,RUVBL1_+_127842420.23-P1P2-1,annotation_only
1631,RUVBL1_+_127842420.23-P1P2-2,annotation_only
1632,RUVBL1_+_127842425.23-P1P2-1,annotation_only
1633,RUVBL1_+_127842425.23-P1P2-2,annotation_only
1634,RUVBL1_-_127842598.23-P1P2-1,annotation_only
1635,RUVBL1_-_127842598.23-P1P2-2,annotation_only
1636,RXRA_+_137218631.23-P1P2-2,annotation_only
1637,RXRA_-_137218345.23-P1P2-1,annotation_only
1638,RXRB_+_33168184.23-P1P2-2,annotation_only
1639,RXRB_+_33168378.23-P1P2-1,annotation_only
1640,SACM1L_-_45730905.23-P1P2-1,annotation_only
1641,SACM1L_-_45730908.23-P1P2-1,annotation_only
1642,SACM1L_-_45730908.23-P1P2-2,annotation_only
1643,SACM1L_-_45731178.23-P1P2-1,annotation_only
1644,SACM1L_-_45731178.23-P1P2-2,annotation_only
1645,SAFB2_-_5622710.23-P1P2-1,annotation_only
1646,SAFB_+_5623513.23-P1P2-1,annotation_only
1647,SAFB_-_5623124.23-P1P2-2,annotation_only
1648,SALL2_-_21994375.23-P1P2-2,annotation_only
1649,SALL3_-_76739927.23-P1P2-1,annotation_only
1650,SALL3_-_76740018.23-P1P2-1,annotation_only
1651,SALL3_-_76740454.23-P1P2-1,annotation_only
1652,SALL4_-_50418506.23-P1P2-1,annotation_only
1653,SALL4_-_50418506.23-P1P2-2,annotation_only
1654,SALL4_-_50418560.23-P1P2-1,annotation_only
1655,SALL4_-_50418560.23-P1P2-2,annotation_only
1656,SALL4_-_50418962.23-P1P2-1,annotation_only
1657,SALL4_-_50418962.23-P1P2-2,annotation_only
1658,SATB1_-_18466360.23-P1-2,annotation_only
1659,SATB1_-_18466835.23-P1-1,annotation_only
1660,SATB1_-_18466835.23-P1-2,annotation_only
1661,SATB1_-_18486329.23-P2-1,annotation_only
1662,SATB1_-_18486329.23-P2-2,annotation_only
1663,SATB2_+_200322622.23-P1P2-1,annotation_only
1664,SCMH1_+_41626756.23-ENST00000402904.2-2,annotation_only
1665,SCRT1_+_145560010.23-P1P2-1,annotation_only
1666,SCRT1_+_145560010.23-P1P2-2,annotation_only
1667,SCRT1_+_145560364.23-P1P2-1,annotation_only
1668,SCRT1_+_145560364.23-P1P2-2,annotation_only
1669,SCRT1_-_145560352.23-P1P2-1,annotation_only
1670,SCRT1_-_145560352.23-P1P2-2,annotation_only
1671,SCXA_+_145490594.23-ENST00000340695.2-1,annotation_only
1672,SCXA_+_145490600.23-ENST00000340695.2-1,annotation_only
1673,SCXA_+_145490600.23-ENST00000340695.2-2,annotation_only
1674,SCXA_+_145490629.23-ENST00000340695.2-1,annotation_only
1675,SCXA_+_145490629.23-ENST00000340695.2-2,annotation_only
1676,SCXB_+_145321955.23-ENST00000340210.1-1,annotation_only
1677,SCXB_+_145321955.23-ENST00000340210.1-2,annotation_only
1678,SCXB_-_145321972.23-ENST00000340210.1-1,annotation_only
1679,SETBP1_-_42260360.23-P1P2-2,annotation_only
1680,SETD1A_+_30969382.23-P1P2-1,annotation_only
1681,SETD1A_+_30969382.23-P1P2-2,annotation_only
1682,SETD1A_-_30969713.23-P1P2-1,annotation_only
1683,SETD1A_-_30969713.23-P1P2-2,annotation_only
1684,SETDB1_+_150898858.23-P1P2-1,annotation_only
1685,SETDB1_+_150899145.23-P1P2-1,annotation_only
1686,SHOX2_+_157823466.23-P1P2-2,annotation_only
1687,SHOX_+_591941.23-P1P2-1,annotation_only
1688,SIM2_+_38071460.23-P1P2-2,annotation_only
1689,SIN3A_+_75744018.23-P1-1,annotation_only
1690,SIN3A_+_75744018.23-P1-2,annotation_only
1691,SIN3A_+_75747995.23-P2-1,annotation_only
1692,SIN3A_-_75743971.23-P1-1,annotation_only
1693,SIN3A_-_75743971.23-P1-2,annotation_only
1694,SIX3_+_45169077.23-P1P2-1,annotation_only
1695,SIX3_+_45169152.23-P1P2-1,annotation_only
1696,SIX4_+_61190686.23-P1P2-2,annotation_only
1697,SIX5_+_46272461.23-P1P2-2,annotation_only
1698,SKIL_+_170075893.23-P1P2-1,annotation_only
1699,SKIL_-_170075518.23-P1P2-1,annotation_only
1700,SKIL_-_170075518.23-P1P2-2,annotation_only
1701,SKIL_-_170075632.23-P1P2-1,annotation_only
1702,SKI_-_2159990.23-ENST00000378536.4-1,annotation_only
1703,SKI_-_2160211.23-ENST00000378536.4-1,annotation_only
1704,SKI_-_2160211.23-ENST00000378536.4-2,annotation_only
1705,SKI_-_2160370.23-ENST00000378536.4-1,annotation_only
1706,SKOR1_-_68115861.23-P1P2-2,annotation_only
1707,SLC2A4RG_-_62371140.23-P1P2-1,annotation_only
1708,SLC2A4RG_-_62371169.23-P1P2-1,annotation_only
1709,SLC2A4RG_-_62371169.23-P1P2-2,annotation_only
1710,SLC30A9_-_41992573.23-P1P2-1,annotation_only
1711,SLC30A9_-_41992597.23-P1P2-2,annotation_only
1712,SMAD1_+_146403220.23-P1P2-2,annotation_only
1713,SMAD2_+_45457217.23-P1P2-1,annotation_only
1714,SMAD3_+_67358180.23-P1P2-2,annotation_only
1715,SMAD3_-_67358553.23-P1P2-1,annotation_only
1716,SMAD4_+_48556684.23-P1P2-1,annotation_only
1717,SMAD6_+_66994716.23-P1P2-1,annotation_only
1718,SMAD7_-_46477027.23-P1P2-1,annotation_only
1719,SMAD9_+_37493854.23-P1P2-1,annotation_only
1720,SMAD9_+_37493854.23-P1P2-2,annotation_only
1721,SMAD9_+_37493930.23-P1P2-1,annotation_only
1722,SMARCA4_+_11072179.23-P1P2-2,annotation_only
1723,SMARCA5_+_144435110.23-P1P2-2,annotation_only
1724,SMARCA5_-_144434861.23-P1P2-1,annotation_only
1725,SMARCA5_-_144434861.23-P1P2-2,annotation_only
1726,SMARCA5_-_144434878.23-P1P2-1,annotation_only
1727,SMARCA5_-_144434878.23-P1P2-2,annotation_only
1728,SMARCB1_+_24129228.23-P1-2,annotation_only
1729,SMARCB1_-_24129194.23-P1-2,annotation_only
1730,SMARCC1_+_47822975.23-P1P2-2,annotation_only
1731,SMARCC1_+_47823295.23-P1P2-1,annotation_only
1732,SMARCC1_+_47823295.23-P1P2-2,annotation_only
1733,SMARCC1_+_47823316.23-P1P2-1,annotation_only
1734,SMARCC1_+_47823316.23-P1P2-2,annotation_only
1735,SMARCC2_+_56583078.23-P1P2-1,annotation_only
1736,SMARCC2_+_56583238.23-P1P2-1,annotation_only
1737,SMARCC2_+_56583238.23-P1P2-2,annotation_only
1738,SMARCC2_+_56583241.23-P1P2-1,annotation_only
1739,SMARCC2_+_56583241.23-P1P2-2,annotation_only
1740,SMYD2_+_214454746.23-P1P2-2,annotation_only
1741,SMYD2_-_214454578.23-P1P2-1,annotation_only
1742,SNAI1_+_48599585.23-P1P2-2,annotation_only
1743,SNAI1_-_48599544.23-P1P2-1,annotation_only
1744,SNAI2_-_49833901.23-P1P2-2,annotation_only
1745,SNAPC1_+_62229426.23-P1P2-1,annotation_only
1746,SNAPC1_+_62229426.23-P1P2-2,annotation_only
1747,SNAPC1_-_62229148.23-P1P2-1,annotation_only
1748,SNAPC1_-_62229148.23-P1P2-2,annotation_only
1749,SNAPC1_-_62229182.23-P1P2-1,annotation_only
1750,SNAPC1_-_62229182.23-P1P2-2,annotation_only
1751,SNAPC2_-_7985249.23-P1P2-1,annotation_only
1752,SNAPC2_-_7985249.23-P1P2-2,annotation_only
1753,SNAPC2_-_7985297.23-P1P2-1,annotation_only
1754,SNAPC2_-_7985669.23-P1P2-1,annotation_only
1755,SNAPC3_-_15422880.23-P1P2-1,annotation_only
1756,SNAPC3_-_15422880.23-P1P2-2,annotation_only
1757,SNAPC3_-_15422920.23-P1P2-1,annotation_only
1758,SNAPC3_-_15422920.23-P1P2-2,annotation_only
1759,SNAPC3_-_15423120.23-P1P2-1,annotation_only
1760,SNAPC3_-_15423120.23-P1P2-2,annotation_only
1761,SNAPC5_+_66790090.23-P1P2-2,annotation_only
1762,SNAPC5_+_66790093.23-P1P2-2,annotation_only
1763,SNAPC5_-_66790097.23-P1P2-1,annotation_only
1764,SNAPC5_-_66790097.23-P1P2-2,annotation_only
1765,SOHLH1_+_138591279.23-P1P2-1,annotation_only
1766,SOHLH1_+_138591279.23-P1P2-2,annotation_only
1767,SON_+_34915774.23-P1-1,annotation_only
1768,SON_+_34915774.23-P1-2,annotation_only
1769,SON_+_34915786.23-P1-1,annotation_only
1770,SON_-_34915392.23-P1-1,annotation_only
1771,SON_-_34915392.23-P1-2,annotation_only
1772,SOX11_+_5832533.23-P1P2-2,annotation_only
1773,SOX11_+_5832577.23-P1P2-1,annotation_only
1774,SOX11_+_5832618.23-P1P2-1,annotation_only
1775,SOX11_+_5832618.23-P1P2-2,annotation_only
1776,SOX13_+_204042262.23-P1P2-2,annotation_only
1777,SOX13_-_204042453.23-P1P2-1,annotation_only
1778,SOX13_-_204042453.23-P1P2-2,annotation_only
1779,SOX14_-_137483206.23-P1P2-2,annotation_only
1780,SOX15_+_7493205.23-P1P2-1,annotation_only
1781,SOX17_-_55370518.23-P1P2-2,annotation_only
1782,SOX18_+_62680631.23-P1P2-2,annotation_only
1783,SOX18_-_62680783.23-P1P2-1,annotation_only
1784,SOX18_-_62680783.23-P1P2-2,annotation_only
1785,SOX18_-_62680978.23-P1P2-1,annotation_only
1786,SOX18_-_62680978.23-P1P2-2,annotation_only
1787,SOX2_-_181429716.23-P1P2-2,annotation_only
1788,SOX30_+_157098202.23-P2-1,annotation_only
1789,SOX3_+_139586836.23-P1P2-1,annotation_only
1790,SOX5_+_24102585.23-ENST00000309359.1-1,annotation_only
1791,SOX6_-_16362786.23-ENST00000316399.6-1,annotation_only
1792,SOX7_+_10697170.23-P1P2-1,annotation_only
1793,SOX7_+_10697170.23-P1P2-2,annotation_only
1794,SOX7_+_10697334.23-P1P2-1,annotation_only
1795,SP100_-_231280972.23-P1P2-1,annotation_only
1796,SP1_+_53773993.23-P1P2-1,annotation_only
1797,SP1_-_53774171.23-P1P2-1,annotation_only
1798,SP2_+_45974064.23-P1P2-1,annotation_only
1799,SP2_+_45974064.23-P1P2-2,annotation_only
1800,SP2_-_45973616.23-P1P2-2,annotation_only
1801,SP3_-_174828601.23-P1P2-2,annotation_only
1802,SP4_+_21467755.23-P1P2-1,annotation_only
1803,SP5_+_171572810.23-P1P2-2,annotation_only
1804,SP5_-_171571894.23-P1P2-2,annotation_only
1805,SP7_+_53730006.23-P1P2-2,annotation_only
1806,SP7_+_53730083.23-P1P2-2,annotation_only
1807,SPDEF_-_34524042.23-P1P2-1,annotation_only
1808,SPEN_-_16174389.23-P1P2-1,annotation_only
1809,SPEN_-_16174415.23-P1P2-2,annotation_only
1810,SPEN_-_16174765.23-P1P2-1,annotation_only
1811,SRCAP_-_30709514.23-P1P2-1,annotation_only
1812,SRCAP_-_30709514.23-P1P2-2,annotation_only
1813,SRCAP_-_30709573.23-P1P2-1,annotation_only
1814,SRCAP_-_30709573.23-P1P2-2,annotation_only
1815,SRCAP_-_30710672.23-P1P2-2,annotation_only
1816,SREBF1_-_17739874.23-P1-1,annotation_only
1817,SREBF1_-_17739874.23-P1-2,annotation_only
1818,SREBF1_-_17739967.23-P1-1,annotation_only
1819,SRF_+_43139367.23-P1P2-1,annotation_only
1820,SRF_-_43139171.23-P1P2-1,annotation_only
1821,SRF_-_43139171.23-P1P2-2,annotation_only
1822,SRF_-_43139286.23-P1P2-1,annotation_only
1823,SS18_+_23670537.23-P1P2-1,annotation_only
1824,SS18_+_23670537.23-P1P2-2,annotation_only
1825,SSRP1_+_57103296.23-P1P2-1,annotation_only
1826,SSRP1_+_57103296.23-P1P2-2,annotation_only
1827,SSRP1_+_57103335.23-P1P2-1,annotation_only
1828,SSRP1_+_57103335.23-P1P2-2,annotation_only
1829,SSRP1_-_57102976.23-P1P2-1,annotation_only
1830,SSRP1_-_57102976.23-P1P2-2,annotation_only
1831,STAT5A_+_40440975.23-P1P2-2,annotation_only
1832,STAT5B_+_40428264.23-P1P2-1,annotation_only
1833,STAT5B_+_40428264.23-P1P2-2,annotation_only
1834,STAT5B_+_40428368.23-P1P2-2,annotation_only
1835,STOX2_+_184826707.23-P1-1,annotation_only
1836,STOX2_+_184827865.23-P2-2,annotation_only
1837,STRA13_+_79980332.23-P1P2-1,annotation_only
1838,STRA13_+_79980695.23-P1P2-1,annotation_only
1839,STRAP_+_16035370.23-P1P2-1,annotation_only
1840,STRAP_+_16035370.23-P1P2-2,annotation_only
1841,STRAP_+_16035485.23-P1P2-1,annotation_only
1842,STRAP_+_16035485.23-P1P2-2,annotation_only
1843,STRAP_-_16035365.23-P1P2-1,annotation_only
1844,STRAP_-_16035365.23-P1P2-2,annotation_only
1845,SUB1_+_32585695.23-P1-1,annotation_only
1846,SUB1_+_32585695.23-P1-2,annotation_only
1847,SUB1_+_32585752.23-P1-2,annotation_only
1848,SUB1_+_32585852.23-P1-2,annotation_only
1849,SUB1_-_32532022.23-P2-1,annotation_only
1850,SUPT4H1_-_56429508.23-P1P2-1,annotation_only
1851,SUPT4H1_-_56429520.23-P1P2-1,annotation_only
1852,SUPT4H1_-_56429520.23-P1P2-2,annotation_only
1853,SUPT4H1_-_56429745.23-P1P2-1,annotation_only
1854,SUPT5H_-_39936260.23-P1P2-1,annotation_only
1855,SUPT5H_-_39936260.23-P1P2-2,annotation_only
1856,SUPT5H_-_39936298.23-P1P2-1,annotation_only
1857,SUPT5H_-_39936298.23-P1P2-2,annotation_only
1858,SUPT5H_-_39936308.23-P1P2-1,annotation_only
1859,SUPT5H_-_39936308.23-P1P2-2,annotation_only
1860,SUZ12_+_30264152.23-P1P2-1,annotation_only
1861,SUZ12_+_30264152.23-P1P2-2,annotation_only
1862,SUZ12_-_30264232.23-P1P2-2,annotation_only
1863,SUZ12_-_30264408.23-P1P2-2,annotation_only
1864,TADA2A_+_35767220.23-P1P2-1,annotation_only
1865,TADA2A_-_35767007.23-P1P2-2,annotation_only
1866,TADA2A_-_35767029.23-P1P2-1,annotation_only
1867,TADA2A_-_35767029.23-P1P2-2,annotation_only
1868,TADA3_+_9834144.23-P1P2-2,annotation_only
1869,TADA3_-_9834095.23-P1P2-2,annotation_only
1870,TAF10_-_6633436.23-P1P2-2,annotation_only
1871,TAF11_-_34855743.23-P1P2-1,annotation_only
1872,TAF11_-_34855743.23-P1P2-2,annotation_only
1873,TAF11_-_34855767.23-P1P2-1,annotation_only
1874,TAF11_-_34855767.23-P1P2-2,annotation_only
1875,TAF11_-_34855779.23-P1P2-1,annotation_only
1876,TAF11_-_34855779.23-P1P2-2,annotation_only
1877,TAF12_+_28969523.23-P1P2-1,annotation_only
1878,TAF12_+_28969568.23-P1P2-1,annotation_only
1879,TAF12_+_28969568.23-P1P2-2,annotation_only
1880,TAF13_+_109618482.23-P1P2-1,annotation_only
1881,TAF13_+_109618565.23-P1P2-1,annotation_only
1882,TAF13_+_109618565.23-P1P2-2,annotation_only
1883,TAF13_+_109618609.23-P1P2-1,annotation_only
1884,TAF13_+_109618609.23-P1P2-2,annotation_only
1885,TAF1A_+_222763213.23-P1P2-1,annotation_only
1886,TAF1A_+_222763213.23-P1P2-2,annotation_only
1887,TAF1A_-_222763187.23-P1P2-1,annotation_only
1888,TAF1A_-_222763187.23-P1P2-2,annotation_only
1889,TAF1A_-_222763193.23-P1P2-1,annotation_only
1890,TAF1A_-_222763193.23-P1P2-2,annotation_only
1891,TAF1B_-_9983637.23-P1P2-1,annotation_only
1892,TAF1B_-_9983662.23-P1P2-1,annotation_only
1893,TAF1B_-_9983685.23-P1P2-2,annotation_only
1894,TAF1_+_70586632.23-P1P2-1,annotation_only
1895,TAF1_+_70586632.23-P1P2-2,annotation_only
1896,TAF1_-_70586261.23-P1P2-1,annotation_only
1897,TAF1_-_70586261.23-P1P2-2,annotation_only
1898,TAF1_-_70586444.23-P1P2-1,annotation_only
1899,TAF1_-_70586444.23-P1P2-2,annotation_only
1900,TAF4_+_60640894.23-P1P2-1,annotation_only
1901,TAF4_+_60640931.23-P1P2-1,annotation_only
1902,TAF4_+_60640931.23-P1P2-2,annotation_only
1903,TAF4_-_60640498.23-P1P2-1,annotation_only
1904,TAF5L_-_229761813.23-P1P2-1,annotation_only
1905,TAF5_-_105127776.23-P1P2-1,annotation_only
1906,TAF5_-_105127776.23-P1P2-2,annotation_only
1907,TAF5_-_105127801.23-P1P2-1,annotation_only
1908,TAF6_-_99716931.23-P1P2-1,annotation_only
1909,TAF7_+_140700244.23-P1P2-1,annotation_only
1910,TAF7_+_140700244.23-P1P2-2,annotation_only
1911,TAF7_-_140700325.23-P1P2-1,annotation_only
1912,TAF9_+_68665322.23-P1P2-2,annotation_only
1913,TAF9_-_68665151.23-P1P2-2,annotation_only
1914,TAF9_-_68665657.23-P1P2-2,annotation_only
1915,TAL1_+_47696811.23-ENST00000371884.2-1,annotation_only
1916,TAL2_-_108424818.23-ENST00000334077.3-1,annotation_only
1917,TARDBP_+_11072907.23-P1P2-1,annotation_only
1918,TAZ_+_153639929.23-P1P2-2,annotation_only
1919,TAZ_-_153640087.23-P1P2-1,annotation_only
1920,TAZ_-_153640087.23-P1P2-2,annotation_only
1921,TAZ_-_153640125.23-P1P2-2,annotation_only
1922,TBPL1_+_134274357.23-P1P2-2,annotation_only
1923,TBPL2_+_55907107.23-ENST00000247219.5-2,annotation_only
1924,TBP_+_170863524.23-P1P2-1,annotation_only
1925,TBP_+_170863524.23-P1P2-2,annotation_only
1926,TBP_-_170863466.23-P1P2-1,annotation_only
1927,TBP_-_170863481.23-P1P2-1,annotation_only
1928,TBX10_+_67407216.23-P1P2-1,annotation_only
1929,TBX15_+_119530249.23-P1P2-2,annotation_only
1930,TBX18_+_85472787.23-P2-1,annotation_only
1931,TBX18_+_85472787.23-P2-2,annotation_only
1932,TBX1_+_19748234.23-P1P2-1,annotation_only
1933,TBX1_+_19748234.23-P1P2-2,annotation_only
1934,TBX1_+_19748598.23-P1P2-1,annotation_only
1935,TBX1_+_19748598.23-P1P2-2,annotation_only
1936,TBX21_-_45810624.23-P1P2-1,annotation_only
1937,TBX22_+_79270455.23-P1P2-1,annotation_only
